Age,Gender,Occupation,Annual_Income,District,City,Pincode,Policy_Type,Premium_Amount,Coverage_Amount,Vehicle_Type,Vehicle_Brand,Vehicle_Model,Vehicle_Year,Vehicle_Value,Days_to_Report,Accident_Time,Road_Type,Weather,Police_Report,FIR_Number,Witness_Count,Hospital_Name,Garage_Name,Repair_Cost,Medical_Cost,Total_Claim_Amount,Previous_Claims,Previous_Fraud_History,Investigator_Assigned,Fraud_Label,Policy_Start_Year,Policy_Start_Month,Accident_Year,Accident_Month,Claim_Year,Claim_Month
58,1,1,265224,5,5,636001,1,13985,1254629,0,1,13,2025,1798893,4,2,3,0,1,2823,2,2,0,169306,81895,251201,0,0,1,0,2025,2,2025,12,2026,1
57,0,6,1658032,1,1,641001,3,34292,1270677,1,4,5,2023,1758547,8,0,3,4,1,2310,0,1,2,88547,35093,123640,0,0,1,1,2025,5,2026,4,2026,4
51,0,6,327180,6,6,613001,2,36753,2541595,1,0,14,2015,1236846,5,3,3,2,1,905,1,2,1,87025,43315,130340,5,1,0,1,2025,1,2025,5,2025,5
63,0,5,1327178,4,4,625001,2,36028,2841249,0,3,7,2013,1017986,5,1,0,0,0,4079,1,1,1,170725,71488,242213,2,0,0,1,2025,12,2026,5,2026,5
75,0,7,903178,6,6,613001,3,6418,2588698,2,2,2,2015,895537,7,1,1,3,0,4079,2,3,2,21024,43466,64490,0,1,0,0,2025,1,2025,11,2025,11
68,1,8,2453752,3,3,638001,3,4081,2829998,2,0,12,2025,2292985,0,2,0,2,1,1960,2,3,0,187252,11174,198426,4,0,1,0,2025,12,2026,11,2026,11
42,0,4,2072977,5,5,636001,0,22329,2954656,2,2,10,2016,816704,2,0,0,1,1,2354,0,3,1,11347,92814,104161,4,0,1,1,2025,10,2025,10,2025,10
29,1,5,1219330,2,2,624001,0,29455,2920822,0,3,8,2019,1098380,2,1,1,0,1,3058,3,1,3,57645,69576,127221,1,0,0,0,2025,3,2026,2,2026,2
18,1,0,2318929,8,8,641601,3,8327,1067691,1,0,3,2022,495667,2,2,2,4,1,2008,2,0,2,42115,81655,123770,5,0,1,0,2025,3,2025,6,2025,6
29,0,2,642459,0,0,600001,1,17539,2715496,1,1,13,2023,499255,10,1,2,0,1,2325,2,1,0,152850,9166,162016,1,0,1,0,2025,12,2026,9,2026,9
56,0,6,1075979,0,0,600001,2,17742,517025,2,0,14,2019,728553,12,0,3,0,0,4079,2,1,3,229174,66637,295811,4,0,0,1,2025,8,2025,9,2025,10
31,1,1,2148466,8,8,641601,0,34267,1729001,1,4,5,2013,729084,7,1,0,1,0,4079,2,2,2,200386,18524,218910,4,0,1,1,2025,4,2025,10,2025,10
32,1,7,1190389,7,7,620001,1,20881,364654,0,0,3,2019,372377,11,2,1,4,1,1386,3,1,1,39098,16307,55405,1,0,1,0,2025,11,2026,3,2026,3
55,0,2,1493267,8,8,641601,1,24638,1066907,1,3,8,2022,1971573,8,3,2,1,1,1385,0,2,0,8088,4071,12159,0,0,0,1,2025,4,2025,10,2025,10
20,1,8,2121884,2,2,624001,3,11008,2062414,0,3,8,2024,1357071,11,0,3,0,1,271,2,2,3,87233,24352,111585,2,0,0,0,2025,4,2025,7,2025,7
46,1,0,1079586,3,3,638001,1,7221,527934,2,3,7,2022,1392398,5,3,1,2,1,720,0,0,3,99861,18206,118067,3,0,1,1,2025,9,2026,1,2026,1
43,1,5,865021,4,4,625001,0,14781,2780434,1,2,10,2015,1927481,0,3,3,4,1,2876,3,3,4,185143,61253,246396,4,0,1,0,2025,1,2025,2,2025,2
59,0,1,2028811,8,8,641601,2,22266,1780509,2,4,4,2016,1257257,8,3,2,3,1,3492,0,0,2,33686,15010,48696,1,0,0,1,2025,7,2026,4,2026,4
36,1,3,2244313,5,5,636001,0,4334,1419463,0,0,14,2013,638301,9,2,0,1,1,2105,2,3,3,107546,34829,142375,4,0,1,0,2025,1,2025,2,2025,2
24,1,5,2430084,2,2,624001,1,39030,375316,1,0,3,2024,1612852,4,1,1,4,1,302,3,3,0,121337,9115,130452,1,0,1,0,2025,1,2025,11,2025,11
53,1,0,1903036,7,7,620001,1,35397,1944127,2,3,7,2020,888173,6,0,3,1,1,1312,0,2,0,89116,68395,157511,1,0,1,1,2025,8,2026,2,2026,2
48,0,4,2339630,3,3,638001,0,18774,2508681,0,0,3,2014,1464682,0,3,0,0,1,3643,2,2,3,148415,40441,188856,4,0,1,0,2025,4,2026,3,2026,3
54,0,7,1970665,1,1,641001,1,11346,2693153,2,0,14,2015,1683954,10,3,0,2,1,1575,2,3,1,9911,61523,71434,1,0,0,0,2025,6,2025,6,2025,7
53,1,4,945143,7,7,620001,1,27386,1741606,2,4,4,2019,1506211,4,0,2,0,1,3799,3,0,0,86791,48485,135276,2,0,1,0,2025,9,2025,10,2025,10
67,1,1,1381098,4,4,625001,1,38810,1403361,2,0,12,2017,607410,2,0,3,2,0,4079,0,2,0,73140,66329,139469,2,0,0,1,2025,6,2025,10,2025,10
73,1,1,1144245,8,8,641601,2,32483,782850,0,2,10,2012,1387545,8,2,1,0,1,3070,3,0,2,164675,89510,254185,3,0,0,0,2025,9,2025,12,2026,1
31,1,3,1212299,3,3,638001,2,14840,2097451,0,4,4,2015,852573,1,2,2,1,0,4079,0,3,0,227846,68242,296088,0,0,0,1,2025,4,2026,2,2026,2
20,0,8,2185564,5,5,636001,3,25908,423821,1,1,11,2012,309751,10,2,3,0,1,3524,1,1,1,236211,61998,298209,5,1,1,1,2025,4,2026,1,2026,2
25,1,4,1589510,9,9,632001,3,30788,1494677,2,1,13,2018,1025106,4,0,3,1,1,3067,2,1,2,60784,61152,121936,1,0,1,0,2025,1,2025,4,2025,4
21,0,6,1120014,0,0,600001,2,22078,2647515,2,1,9,2019,1615371,3,2,3,3,1,3908,1,1,2,152215,42523,194738,5,0,1,0,2025,6,2025,6,2025,7
21,0,8,636077,5,5,636001,0,31675,1674289,2,3,0,2019,818527,2,0,1,4,1,2909,3,2,4,198660,87313,285973,1,1,0,0,2025,3,2025,5,2025,5
47,1,8,425320,3,3,638001,2,36655,2094627,2,2,2,2012,2240985,5,3,3,4,0,4079,2,2,2,49284,27862,77146,0,0,1,0,2025,10,2026,5,2026,6
59,0,7,438651,5,5,636001,0,18776,1161643,0,3,8,2015,619670,10,0,1,2,1,914,1,0,1,210169,25529,235698,4,0,0,0,2025,1,2025,4,2025,5
68,1,2,1963064,7,7,620001,0,17160,665396,1,4,5,2015,2346980,7,1,3,3,1,2940,2,0,3,55163,99415,154578,2,1,0,0,2025,6,2026,5,2026,5
30,1,1,1988488,8,8,641601,3,23133,2036033,2,1,9,2018,2182532,1,3,2,1,0,4079,0,3,2,192840,2316,195156,4,0,0,1,2025,7,2025,9,2025,9
67,0,7,1199996,0,0,600001,2,31748,1062642,1,4,5,2018,1795959,4,0,3,0,1,3201,3,3,3,82243,4397,86640,2,0,1,0,2025,10,2026,6,2026,7
66,1,2,790633,2,2,624001,1,31991,984666,1,0,3,2020,1843976,2,0,3,3,1,371,0,1,2,226959,78548,305507,0,0,1,1,2025,6,2025,7,2025,7
31,1,4,2295260,3,3,638001,3,11627,2631506,2,2,10,2012,1859844,4,1,2,3,1,2829,1,0,2,111310,73953,185263,1,0,0,0,2025,1,2025,9,2025,9
45,1,2,1628500,5,5,636001,2,13085,608154,2,2,1,2016,1268041,12,0,0,2,1,451,3,0,2,101779,29451,131230,5,0,0,0,2025,2,2025,9,2025,9
22,1,5,1308350,9,9,632001,0,18134,461030,0,3,7,2022,1232877,7,0,3,4,1,1244,0,3,4,60855,83925,144780,4,0,0,1,2025,2,2025,12,2025,12
36,1,7,596675,2,2,624001,3,10006,2916730,2,4,4,2022,2424128,7,0,0,2,1,3059,0,0,3,68568,929,69497,4,1,0,1,2025,11,2026,7,2026,7
63,1,7,1623738,3,3,638001,3,11810,815475,0,3,7,2015,463922,4,0,2,1,1,3200,2,2,1,16267,36571,52838,0,0,0,0,2025,2,2025,3,2025,3
57,0,0,370437,2,2,624001,3,35198,2166028,1,1,9,2020,1140521,1,0,0,2,1,193,2,2,0,165670,72279,237949,2,0,0,0,2025,10,2026,8,2026,8
24,0,7,877817,3,3,638001,0,31576,1737023,0,2,2,2022,1660043,8,3,1,0,1,2620,0,0,3,51654,39941,91595,5,0,1,1,2025,7,2025,11,2025,11
61,0,4,2081684,1,1,641001,3,16532,2792520,1,3,8,2021,1028697,9,1,3,0,1,1990,0,0,0,139157,98702,237859,5,0,0,1,2025,9,2025,12,2025,12
71,1,4,799934,4,4,625001,3,3033,1280889,0,3,0,2024,457208,1,3,3,1,0,4079,0,1,3,189373,46902,236275,5,0,0,1,2025,11,2026,3,2026,3
57,1,8,1007557,8,8,641601,3,15188,1662822,2,3,8,2014,1198525,1,3,0,3,1,467,1,1,1,56168,82522,138690,1,0,1,0,2025,6,2026,2,2026,2
55,1,5,2073110,3,3,638001,1,9381,1868084,2,3,7,2015,1769007,12,0,1,0,1,1790,0,0,3,210115,31001,241116,2,0,0,1,2025,12,2026,2,2026,3
36,0,0,2136322,7,7,620001,1,13194,409012,0,3,8,2013,1446320,11,1,1,0,1,2275,3,2,3,187464,816,188280,2,0,1,0,2025,3,2025,10,2025,10
19,1,4,1839312,7,7,620001,1,19558,2991199,1,2,10,2015,1886906,2,0,2,2,0,4079,2,3,3,109647,93674,203321,3,0,0,1,2025,8,2026,4,2026,5
18,0,0,1217849,3,3,638001,0,10885,983942,0,2,10,2019,2155941,9,2,2,1,1,1154,1,0,1,13006,47520,60526,4,1,0,1,2025,4,2025,12,2026,1
56,1,1,1553603,0,0,600001,1,21726,2718597,1,4,5,2025,1159611,7,1,3,4,0,4079,1,3,2,227981,43671,271652,1,0,0,1,2025,4,2025,5,2025,5
20,0,0,284993,3,3,638001,1,33537,2454925,0,1,9,2020,313301,9,1,0,1,1,3018,2,3,2,129785,28228,158013,0,0,1,0,2025,6,2026,1,2026,1
42,1,6,1902040,4,4,625001,1,17451,631639,2,2,2,2012,1024426,9,1,0,3,0,4079,0,0,1,169838,31526,201364,5,0,1,1,2025,9,2026,2,2026,2
39,1,3,1572808,5,5,636001,3,36708,661392,2,0,12,2015,1434824,7,0,2,1,1,3160,2,0,3,221754,93357,315111,3,0,1,0,2025,12,2026,1,2026,1
21,0,3,1814243,8,8,641601,2,26988,1459932,1,1,11,2016,1726502,10,3,3,3,1,578,1,2,1,99565,80880,180445,0,0,0,0,2025,3,2026,2,2026,3
58,0,3,2132993,8,8,641601,1,16993,1902013,0,3,0,2017,1151274,10,0,3,1,1,70,1,2,2,247127,44850,291977,5,0,1,0,2025,4,2026,3,2026,3
22,1,4,1951819,6,6,613001,0,11880,2118664,0,0,14,2023,1763734,8,3,2,0,1,255,1,2,1,215486,1405,216891,3,0,0,0,2025,5,2025,6,2025,7
35,0,8,212081,1,1,641001,0,34534,458018,1,0,14,2023,1140974,1,3,0,3,0,4079,1,1,1,233308,87858,321166,4,0,0,1,2025,1,2025,11,2025,11
50,1,6,2259893,7,7,620001,0,10679,1998560,2,3,0,2015,2178792,2,1,1,4,1,622,3,2,0,64471,60539,125010,5,0,0,0,2025,2,2025,11,2025,11
34,1,7,1973401,7,7,620001,1,35809,2788157,0,2,10,2020,2362299,11,3,0,2,1,745,1,1,4,221440,21854,243294,3,0,0,0,2025,5,2025,9,2025,10
28,0,8,532050,6,6,613001,0,27421,2009657,2,0,12,2023,2044861,1,3,1,4,0,4079,3,1,4,34503,42206,76709,1,0,1,0,2025,8,2026,6,2026,6
72,0,4,912612,0,0,600001,3,37675,2735757,2,1,13,2013,511522,2,2,0,2,0,4079,3,3,2,63631,68037,131668,3,0,0,0,2025,9,2025,10,2025,10
37,1,7,1356289,8,8,641601,2,24084,1213696,1,0,3,2017,1760733,4,0,1,3,1,236,3,0,2,123530,88106,211636,5,0,0,0,2025,7,2025,9,2025,9
38,1,6,1888963,6,6,613001,3,3505,2582960,0,1,13,2013,993541,8,0,2,4,1,2894,1,2,0,232031,23245,255276,5,0,0,0,2025,7,2025,11,2025,11
36,0,6,376542,4,4,625001,1,25577,2338205,0,2,2,2023,1751627,11,0,2,3,0,4079,3,3,2,197139,41882,239021,0,0,0,1,2025,9,2026,5,2026,5
55,1,5,1311201,8,8,641601,3,26368,2136143,0,0,3,2024,944387,8,2,1,0,0,4079,3,1,1,17744,50708,68452,1,0,1,0,2025,2,2025,5,2025,5
47,1,5,1475953,6,6,613001,2,18253,1453777,0,4,4,2023,744600,0,0,3,1,1,2701,1,0,3,9557,21396,30953,2,0,1,0,2025,2,2025,5,2025,5
65,0,4,211426,0,0,600001,0,20204,426471,2,1,13,2017,324865,12,0,2,3,1,3879,2,1,1,108334,54036,162370,2,0,1,0,2025,1,2025,4,2025,4
28,0,6,2395382,2,2,624001,1,39326,1804854,1,2,2,2014,845793,1,3,1,3,1,2150,3,1,1,14846,39680,54526,5,0,0,0,2025,12,2026,7,2026,7
31,1,7,1616861,2,2,624001,1,38384,2050368,0,2,2,2023,2207698,11,2,1,3,0,4079,3,0,1,115113,44468,159581,1,0,0,1,2025,11,2026,7,2026,8
38,0,7,2367954,2,2,624001,2,29156,2919713,1,1,11,2025,661368,11,1,2,4,1,772,1,2,3,215737,2526,218263,1,0,0,0,2025,3,2025,8,2025,8
58,0,0,1016633,1,1,641001,3,32494,2548447,2,3,7,2020,1726921,8,2,3,4,1,1136,2,3,0,61300,17590,78890,5,0,0,0,2025,7,2026,5,2026,5
29,0,7,774946,4,4,625001,1,26216,2090916,1,3,7,2019,1393419,11,2,2,3,1,456,2,2,2,158310,27797,186107,3,1,0,0,2025,5,2026,3,2026,4
45,0,0,1751003,9,9,632001,3,19965,601852,2,3,8,2015,1849513,10,0,1,1,0,4079,0,2,1,197647,53910,251557,1,0,1,1,2025,7,2026,6,2026,6
25,1,3,2275436,0,0,600001,3,34038,933225,0,2,2,2018,1138514,11,0,0,3,1,3681,0,2,2,138109,84542,222651,0,0,1,1,2025,10,2025,12,2025,12
26,0,1,2304648,0,0,600001,3,10871,2493235,0,4,6,2016,464779,11,2,3,4,0,4079,1,3,4,168623,47106,215729,1,0,1,1,2025,12,2026,10,2026,10
36,1,5,232771,1,1,641001,0,25714,2004936,0,0,12,2018,2076446,7,1,0,0,1,690,3,2,0,175427,16111,191538,1,0,0,0,2025,12,2026,1,2026,1
71,1,3,2476132,8,8,641601,0,28700,2255145,2,2,1,2025,1999985,0,2,1,0,1,2650,3,0,0,186696,27652,214348,3,0,0,0,2025,2,2025,6,2025,6
73,1,7,298632,2,2,624001,1,9087,2832139,1,1,13,2024,1786224,6,1,3,0,1,551,0,2,4,129563,84382,213945,3,0,0,1,2025,4,2025,10,2025,10
28,1,8,1911801,9,9,632001,1,6754,2274753,0,1,9,2021,1580502,4,3,3,4,1,1631,3,3,1,129225,70505,199730,0,0,1,0,2025,7,2026,2,2026,2
18,1,1,2080002,7,7,620001,0,11409,870481,1,4,4,2018,1135620,0,0,2,2,1,2236,1,3,2,137853,55874,193727,4,0,1,0,2025,10,2026,5,2026,5
30,0,0,420572,6,6,613001,2,33733,637612,0,2,2,2025,2193298,9,1,0,4,1,2144,2,1,1,220407,44763,265170,2,0,0,0,2025,11,2026,1,2026,2
64,0,2,679971,4,4,625001,3,9573,537579,0,0,12,2021,1353794,12,0,1,1,1,902,0,3,2,133121,57700,190821,0,0,1,1,2025,9,2026,6,2026,7
38,0,4,2192463,8,8,641601,3,3082,1163986,1,2,2,2023,1396996,3,2,0,4,1,870,1,1,3,217537,68813,286350,2,0,0,0,2025,9,2026,1,2026,1
34,1,7,1509569,4,4,625001,3,11011,1253971,0,0,14,2015,1813030,10,3,2,3,0,4079,1,2,2,246147,48550,294697,4,0,0,1,2025,10,2025,12,2026,1
22,1,5,555581,3,3,638001,3,19118,1255770,0,4,5,2021,798273,7,3,0,2,1,1588,1,1,3,119657,80131,199788,0,0,0,0,2025,12,2026,6,2026,6
18,0,1,1328009,2,2,624001,1,24820,2135384,2,0,14,2020,544567,12,1,3,0,1,2013,1,1,2,226655,79875,306530,4,0,0,0,2025,1,2025,8,2025,8
69,1,6,700884,8,8,641601,0,14802,1589811,1,4,6,2015,613991,2,3,1,3,1,211,2,0,3,40172,44665,84837,4,1,1,1,2025,3,2025,8,2025,9
40,0,7,1259985,5,5,636001,1,10105,2619492,0,0,14,2021,1170759,7,2,3,1,1,3406,3,0,0,173589,63905,237494,1,0,0,0,2025,5,2025,11,2025,11
66,0,0,780428,3,3,638001,2,36857,391457,1,1,11,2021,2274064,1,0,3,2,0,4079,0,2,3,152698,64150,216848,2,0,0,1,2025,4,2026,1,2026,1
27,0,7,372944,4,4,625001,2,17854,1362427,1,0,14,2016,1012387,6,3,0,2,1,3725,3,2,4,118738,73834,192572,5,0,1,0,2025,1,2025,7,2025,7
73,0,2,1663848,3,3,638001,3,28732,1723379,0,2,1,2020,994488,4,1,3,0,1,340,2,3,0,227933,61196,289129,4,0,1,0,2025,4,2025,9,2025,9
53,0,8,1867360,9,9,632001,3,3562,2070110,2,4,4,2019,1097990,9,1,3,1,1,58,2,1,4,246883,54266,301149,2,0,0,0,2025,12,2026,1,2026,2
70,1,1,892818,8,8,641601,0,26710,2656805,0,0,12,2017,2146117,11,3,1,0,1,3915,0,1,4,240762,61828,302590,4,0,0,1,2025,5,2026,2,2026,2
50,1,0,1586071,9,9,632001,2,5321,391228,2,3,7,2020,649181,1,1,0,0,1,3344,0,1,1,125387,18207,143594,1,0,0,1,2025,6,2025,11,2025,11
74,1,8,266305,0,0,600001,2,35088,1667163,2,0,3,2020,1049581,10,3,0,4,1,224,1,3,4,67691,86350,154041,2,0,1,0,2025,2,2025,7,2025,8
19,1,7,975488,4,4,625001,1,5712,2315887,0,3,0,2022,2055600,4,1,0,2,1,2870,0,0,1,18651,9543,28194,3,0,0,1,2025,6,2025,6,2025,7
70,1,1,889158,0,0,600001,0,8396,454952,2,3,0,2017,1699679,7,1,1,1,1,2115,0,0,0,75454,24049,99503,1,0,1,1,2025,7,2025,12,2025,12
48,1,0,1002085,2,2,624001,2,14279,2087697,0,2,10,2015,1167724,5,0,2,4,0,4079,0,1,1,173001,4426,177427,1,0,0,1,2025,1,2025,10,2025,10
40,0,0,749388,7,7,620001,3,14322,885240,0,0,12,2012,728422,6,0,2,0,1,1153,0,2,1,101652,88346,189998,2,0,1,1,2025,12,2026,6,2026,6
51,0,2,388194,4,4,625001,1,19313,1468426,1,2,10,2021,1011719,8,1,3,4,1,2022,2,0,3,25678,3272,28950,2,0,0,0,2025,7,2026,2,2026,3
36,1,0,1560472,9,9,632001,0,22506,2761853,1,3,0,2019,2056926,9,1,1,0,1,1653,0,0,3,235691,97112,332803,3,0,0,1,2025,9,2025,11,2025,11
63,0,0,646443,4,4,625001,3,4593,938863,2,2,1,2013,2185614,2,0,0,1,1,1685,1,3,1,194647,96339,290986,1,0,1,0,2025,11,2026,4,2026,4
40,1,3,1101759,7,7,620001,1,5744,2113294,1,0,12,2018,699526,3,0,0,1,1,3507,0,2,4,169479,20241,189720,0,0,0,1,2025,9,2026,4,2026,4
20,0,8,2359878,2,2,624001,0,32392,2718560,2,1,11,2025,1858268,9,0,1,1,1,3698,2,0,0,223831,31463,255294,0,0,1,0,2025,12,2026,2,2026,2
60,0,4,1262645,5,5,636001,3,14461,2878205,2,2,1,2014,2338172,6,1,1,2,1,1650,2,1,4,45572,20678,66250,2,0,1,0,2025,9,2025,12,2025,12
28,0,3,1377528,0,0,600001,3,16043,2276861,0,4,5,2017,1984213,12,1,1,2,1,2380,0,0,4,174113,65732,239845,1,0,0,1,2025,12,2026,6,2026,7
63,1,8,1886784,1,1,641001,1,34416,1352943,2,3,7,2022,763986,4,0,0,4,1,3429,2,2,2,37965,22721,60686,2,0,1,0,2025,6,2025,9,2025,9
48,0,7,1761253,2,2,624001,2,19524,1430318,2,1,9,2019,1374825,8,3,2,2,1,3910,0,0,3,97474,34053,131527,1,0,1,1,2025,8,2025,12,2025,12
21,0,6,2381568,2,2,624001,1,12716,1236591,1,4,4,2023,442029,1,0,3,3,1,1527,1,0,1,231618,9701,241319,1,0,1,0,2025,6,2026,4,2026,4
60,1,3,323689,4,4,625001,1,28312,913101,1,3,7,2014,1736317,12,2,1,0,1,2225,0,1,2,218499,95225,313724,0,0,1,1,2025,7,2025,10,2025,10
69,0,3,2185152,4,4,625001,1,31165,302641,0,0,12,2013,819521,5,2,0,2,1,3883,3,1,1,20506,62041,82547,4,0,0,0,2025,1,2025,7,2025,8
59,1,8,1740108,8,8,641601,3,4773,880785,2,0,12,2021,1454038,10,0,2,3,1,3579,2,3,3,202928,88268,291196,2,0,1,0,2025,11,2025,12,2026,1
44,0,1,1828420,8,8,641601,1,3885,1648186,1,4,5,2021,542212,8,1,1,3,1,3540,2,0,3,201173,95226,296399,2,0,0,0,2025,10,2026,6,2026,6
64,0,4,487248,6,6,613001,1,13439,1395023,1,4,4,2017,1137529,6,0,0,2,1,2192,2,2,4,199001,97412,296413,3,0,0,0,2025,11,2026,3,2026,3
69,1,1,331513,5,5,636001,2,25651,1528678,1,3,8,2024,1823790,9,3,0,2,1,485,3,3,4,162206,67074,229280,0,0,1,0,2025,8,2026,7,2026,7
25,1,5,1951986,8,8,641601,3,13600,468692,0,0,14,2018,308622,8,1,2,0,1,2344,3,1,1,230695,39625,270320,5,0,0,1,2025,9,2025,12,2026,1
42,0,1,2072062,7,7,620001,1,35272,2488796,2,4,4,2024,1460985,3,3,2,0,1,2122,0,2,0,134750,20243,154993,1,0,1,1,2025,4,2026,3,2026,3
59,1,2,821410,6,6,613001,3,37094,2997042,0,1,11,2017,655546,6,2,3,0,0,4079,0,1,4,158673,29822,188495,2,0,1,1,2025,7,2025,9,2025,10
42,1,3,1614786,1,1,641001,0,39466,2679528,0,1,9,2023,2491715,11,2,1,1,1,1394,2,0,1,31958,81761,113719,0,0,1,0,2025,1,2025,7,2025,7
64,1,6,241060,7,7,620001,2,23915,344362,2,4,5,2017,929498,8,1,0,2,1,1163,0,2,3,174204,83489,257693,4,1,0,1,2025,4,2025,11,2025,11
58,1,5,313865,4,4,625001,1,35452,2770576,1,0,12,2014,723021,2,1,2,1,0,4079,1,3,2,24429,75996,100425,3,0,0,0,2025,7,2026,6,2026,6
46,0,1,692860,5,5,636001,0,3093,838863,1,2,10,2012,1359230,11,0,1,2,1,1867,1,2,4,163077,39853,202930,4,0,1,0,2025,8,2026,2,2026,3
52,0,0,2241268,0,0,600001,0,38109,683875,1,3,0,2013,1047418,5,3,3,0,0,4079,1,1,1,80515,76321,156836,1,0,1,1,2025,10,2026,3,2026,3
33,0,4,1072808,4,4,625001,0,13013,2347563,2,0,14,2018,692438,6,3,2,2,1,5,1,1,2,240588,58460,299048,5,0,1,0,2025,7,2026,5,2026,5
42,0,5,1815775,9,9,632001,3,12213,1736080,2,0,12,2022,1433550,2,1,3,3,1,232,1,1,3,118847,62051,180898,0,0,1,0,2025,12,2026,7,2026,7
62,1,3,377383,9,9,632001,1,21275,1802088,0,4,5,2014,2193633,11,1,2,1,1,3513,3,2,4,85191,87156,172347,2,0,0,0,2025,1,2025,4,2025,5
43,0,7,1221860,6,6,613001,0,37541,2690509,1,4,5,2013,905612,5,2,0,3,1,2462,3,2,3,233998,7288,241286,4,0,1,0,2025,6,2025,9,2025,9
70,1,4,1477751,1,1,641001,3,33010,902663,1,4,5,2021,1751496,3,2,3,0,1,466,0,3,4,85316,23116,108432,4,0,0,1,2025,9,2025,11,2025,11
45,0,1,1057376,7,7,620001,0,18353,2771026,1,4,5,2015,1983050,3,3,3,1,1,1471,1,3,1,163974,63439,227413,0,0,1,0,2025,11,2026,7,2026,7
53,1,2,1663261,9,9,632001,0,39384,2335839,2,0,12,2018,1835985,5,0,0,2,0,4079,1,3,2,166139,59483,225622,2,1,1,1,2025,7,2026,2,2026,2
72,1,6,2030884,1,1,641001,3,33435,1622758,0,0,12,2013,1373456,11,2,2,4,1,397,0,2,2,190019,65031,255050,1,0,1,1,2025,7,2026,2,2026,2
32,1,0,939940,6,6,613001,1,14502,2918091,2,0,12,2021,1265308,6,1,2,3,1,419,1,1,4,211967,83866,295833,4,0,0,0,2025,12,2026,1,2026,1
65,1,3,1769618,1,1,641001,2,26159,1590226,2,1,11,2017,500161,8,2,0,4,1,2539,2,0,1,190729,45886,236615,1,0,0,0,2025,4,2025,11,2025,11
58,0,5,968153,1,1,641001,3,19832,337177,0,0,12,2014,1133012,2,3,3,3,0,4079,2,1,1,206736,58954,265690,1,0,0,1,2025,6,2026,3,2026,3
56,1,6,323033,2,2,624001,3,38335,2532040,0,4,6,2019,1687223,7,2,1,2,0,4079,0,2,4,179283,25608,204891,2,0,1,1,2025,3,2026,3,2026,3
70,1,8,867568,6,6,613001,0,25944,1643619,0,2,1,2024,1461966,12,0,1,0,1,387,1,0,4,229917,28417,258334,3,0,0,0,2025,6,2026,6,2026,6
41,1,7,240693,8,8,641601,2,36533,1421346,1,2,10,2015,2319277,4,2,1,2,0,4079,3,0,1,191265,26483,217748,3,0,0,1,2025,9,2026,3,2026,3
26,1,4,1200914,9,9,632001,2,26578,2641525,1,0,12,2012,782313,1,2,2,2,1,1499,2,2,4,111064,28651,139715,0,0,1,0,2025,2,2025,5,2025,5
49,1,0,1426951,8,8,641601,1,4746,1157631,0,3,7,2015,1541620,9,0,2,0,0,4079,2,0,2,238424,94032,332456,4,0,0,1,2025,4,2025,4,2025,5
48,1,2,2368831,3,3,638001,0,4485,1409945,2,2,10,2023,2414437,6,2,3,0,0,4079,2,3,1,226648,38409,265057,2,0,0,1,2025,4,2025,6,2025,6
21,1,1,1379223,8,8,641601,0,27019,741838,0,3,0,2015,2378616,5,1,0,3,1,2356,1,2,0,52887,53089,105976,1,0,0,0,2025,6,2025,8,2025,8
39,0,8,1291304,4,4,625001,2,20048,1205461,1,2,1,2017,2336504,3,2,3,4,1,360,2,2,4,215058,80440,295498,3,0,1,0,2025,12,2026,2,2026,2
44,0,1,519983,2,2,624001,3,28165,2758356,1,0,14,2015,1905439,4,3,0,3,0,4079,1,3,4,199523,78649,278172,5,0,0,1,2025,3,2025,8,2025,8
56,1,3,1197464,6,6,613001,3,5491,882496,1,2,10,2023,1686191,7,1,1,1,1,3506,3,2,1,168133,82724,250857,0,0,0,0,2025,5,2025,9,2025,9
23,1,2,371627,8,8,641601,1,31844,1525816,0,0,14,2012,1975282,8,3,1,4,1,1622,3,1,4,194603,34990,229593,1,0,0,0,2025,5,2026,3,2026,3
68,1,1,512584,6,6,613001,3,5501,2497210,0,3,0,2014,1469937,8,3,1,4,1,180,3,1,0,17380,32630,50010,0,0,1,0,2025,4,2026,3,2026,4
22,1,1,1259167,8,8,641601,2,7006,990591,2,3,0,2012,2043576,4,2,0,3,1,2235,1,0,3,9884,46755,56639,0,0,0,0,2025,8,2026,7,2026,7
45,1,1,833964,3,3,638001,1,28779,997547,1,4,5,2016,1052065,6,2,2,4,1,1749,1,0,1,120562,20375,140937,0,0,1,0,2025,1,2025,7,2025,7
49,1,8,1059104,0,0,600001,1,5770,1754190,1,0,3,2025,2424155,9,1,2,1,1,2443,0,2,2,42091,97429,139520,1,0,1,1,2025,2,2025,11,2025,11
43,0,6,2300945,0,0,600001,3,37245,2651391,2,4,5,2013,1335611,6,2,0,2,1,1942,2,2,4,241995,51986,293981,1,0,1,0,2025,6,2026,4,2026,4
36,1,5,1968927,2,2,624001,3,24927,1772364,1,4,5,2025,319599,5,2,1,3,1,3680,3,3,0,104399,84716,189115,1,0,0,0,2025,5,2025,8,2025,8
70,1,5,492590,4,4,625001,2,18067,2943817,1,3,7,2022,365920,3,0,2,4,1,1363,1,0,2,16124,42611,58735,0,1,0,0,2025,10,2026,1,2026,1
